caseid,totalnewsbinary_dv_All_ref,totalnewscount_dv_All_ref,log_news_dv_All_ref,Average_domain_NewsG_Score_dv_All_ref,Count_Reliable_NewsG_Score_dv_All_ref,Count_Unreliable_NewsG_Score_dv_All_ref,Prop_Reliable_NewsG_Score_dv_All_ref,Prop_Unreliable_NewsG_Score_dv_All_ref
1150929371,1,3,1.0986122886681098,91.25,0.47712125471966244,0,0.6666666666666666,0
1150929373,1,4,1.3862943611198906,85,0.6989700043360189,0,1,0
1150929375,1,150,5.0106352940962555,90.05985915492958,2.155336037465062,0,0.9466666666666667,0
1150929377,1,6,1.791759469228055,97.5,0.47712125471966244,0,0.3333333333333333,0
1150929381,1,3,1.0986122886681098,96.66666666666667,0.6020599913279624,0,1,0
1150929389,1,14,2.6390573296152584,90,1.0413926851582251,0,0.7142857142857143,0
1150929403,1,2,0.6931471805599453,75,0.47712125471966244,0,1,0
1150929411,1,61,4.110873864173311,71.38571428571429,1.4771212547196624,0.8450980400142568,0.47540983606557374,0.09836065573770492
1150929413,1,11,2.3978952727983707,87.5,1,0,0.8181818181818182,0
1150929415,1,29,3.367295829986474,87.73214285714286,1.4313637641589874,0.47712125471966244,0.896551724137931,0.06896551724137931
1150929417,1,25,3.2188758248682006,93.54166666666667,1.1139433523068367,0,0.48,0
1150929419,1,88,4.477336814478207,84.57058823529412,1.9138138523837167,0.6989700043360189,0.9204545454545454,0.045454545454545456
1150929425,1,13,2.5649493574615367,90.5,0.7781512503836436,0,0.38461538461538464,0
1150929431,1,18,2.8903717578961645,88.75,1.2787536009528289,0,1,0
1150929439,1,27,3.295836866004329,91.75,1.0413926851582251,0,0.37037037037037035,0
1150929445,1,2,0.6931471805599453,78.5,0.47712125471966244,0,1,0
1150929451,1,5,1.6094379124341003,100,0.3010299956639812,0,0.2,0
1150929455,1,9,2.1972245773362196,88.33333333333333,1,0,1,0
1150929463,1,5,1.6094379124341003,68.125,0.6020599913279624,0.3010299956639812,0.6,0.2
1150929469,1,54,3.9889840465642745,71.325,1.1139433523068367,0.9542425094393249,0.2222222222222222,0.14814814814814814
1150929485,1,90,4.499809670330265,81.77439024390245,1.7781512503836436,1.380211241711606,0.6555555555555556,0.25555555555555554
1150929487,1,1482,7.301147805856032,91.0672191528545,2.734799829588847,0.3010299956639812,0.3657219973009447,6.747638326585695e-4
1150929493,1,80,4.382026634673881,88.8125,1.380211241711606,0.3010299956639812,0.2875,0.0125
1150929509,1,58,4.060443010546419,94.0625,1.6901960800285136,0,0.8275862068965517,0
1150929515,1,140,4.941642422609304,91.28504672897196,2.03342375548695,0,0.7642857142857142,0
1150929525,1,25,3.2188758248682006,82.375,1.380211241711606,0.3010299956639812,0.92,0.04
1150929531,1,10,2.302585092994046,58.75,0.47712125471966244,0.9542425094393249,0.2,0.8
1150929535,1,2,0.6931471805599453,90,0.3010299956639812,0,0.5,0
1150929537,1,56,4.02535169073515,90.15,1.7075701760979363,0,0.8928571428571429,0
1150929541,1,42,3.7376696182833684,90.88235294117646,1.255272505103306,0,0.40476190476190477,0
1150929559,1,2,0.6931471805599453,56,0.3010299956639812,0.3010299956639812,0.5,0.5
1150929575,1,13,2.5649493574615367,87.5,0.6020599913279624,0,0.23076923076923078,0
1150929577,1,20,2.995732273553991,85.4375,0.9542425094393249,0,0.4,0
1150929619,1,119,4.77912349311153,79.96842105263158,1.8920946026904804,1.2787536009528289,0.6470588235294118,0.15126050420168066
1150929651,1,6,1.791759469228055,81.25,0.47712125471966244,0,0.3333333333333333,0
1150929653,1,7,1.9459101490553132,94,0.7781512503836436,0,0.7142857142857143,0
1150929665,1,145,4.976733742420574,83.08333333333333,1.0791812460476249,0.3010299956639812,0.07586206896551724,0.006896551724137931
1150929681,1,22,3.091042453358316,90,1.1139433523068367,0,0.5454545454545454,0
1150929685,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1150929689,1,56,4.02535169073515,61.96739130434783,1.6232492903979006,0.7781512503836436,0.7321428571428571,0.08928571428571429
1150929731,1,2,0.6931471805599453,97.5,0.47712125471966244,0,1,0
1150929733,1,33,3.4965075614664802,95.859375,1.5185139398778875,0,0.9696969696969697,0
1150929735,1,7,1.9459101490553132,94.21428571428571,0.9030899869919435,0,1,0
1150929745,1,10,2.302585092994046,91.25,0.9542425094393249,0,0.8,0
1150929763,1,30,3.4011973816621555,88.375,1.3222192947339193,0,0.6666666666666666,0
1150929769,1,3,1.0986122886681098,85,0.47712125471966244,0,0.6666666666666666,0
1150929775,1,6,1.791759469228055,87.5,0.8450980400142568,0,1,0
1150929779,1,4,1.3862943611198906,73.33333333333333,0.47712125471966244,0.3010299956639812,0.5,0.25
1150929781,1,3,1.0986122886681098,78.75,0.47712125471966244,0,0.6666666666666666,0
1150929785,1,169,5.1298987149230735,96.875,0.6989700043360189,0,0.023668639053254437,0
1150929799,1,4,1.3862943611198906,70,0.6020599913279624,0,0.75,0
1150929837,1,86,4.454347296253507,92.82716049382717,1.9084850188786497,0.3010299956639812,0.9302325581395349,0.011627906976744186
1151615859,1,73,4.290459441148391,93.75,0.47712125471966244,0,0.0273972602739726,0
1151615863,1,279,5.631211781821365,94.51515151515152,2.4183012913197452,0.6020599913279624,0.9354838709677419,0.010752688172043012
1151615867,1,13,2.5649493574615367,93.61111111111111,1,0,0.6923076923076923,0
1151615873,1,182,5.204006687076795,88.86046511627907,1.6434526764861874,0,0.23626373626373626,0
1151615875,1,29,3.367295829986474,95.625,0.6989700043360189,0,0.13793103448275862,0
1151615881,1,30,3.4011973816621555,92.03125,1.2304489213782739,0,0.5333333333333333,0
1151615893,1,9,2.1972245773362196,100,0.47712125471966244,0,0.2222222222222222,0
1151615897,1,69,4.23410650459726,89.35593220338983,1.7708520116421442,0.3010299956639812,0.8405797101449275,0.014492753623188406
1151615901,1,1,0,100,0.3010299956639812,0,1,0
1151615903,1,14,2.6390573296152584,87.5,0.6020599913279624,0,0.21428571428571427,0
1151615915,1,1,0,90,0.3010299956639812,0,1,0
1151615917,1,20,2.995732273553991,64.27777777777777,1.1139433523068367,0.8450980400142568,0.6,0.3
1151615921,1,1,0,100,0.3010299956639812,0,1,0
1151615933,1,97,4.574710978503383,87.5,0.6989700043360189,0,0.041237113402061855,0
1151615935,1,2,0.6931471805599453,NaN,0,0,0,0
1151615939,1,7,1.9459101490553132,91,0.7781512503836436,0,0.7142857142857143,0
1151615947,1,176,5.170483995038151,74.5578231292517,2.0791812460476247,1.462397997898956,0.6761363636363636,0.1590909090909091
1151615949,1,368,5.908082938168931,90.31008902077151,2.5276299008713385,0.3010299956639812,0.9130434782608695,0.002717391304347826
1151615951,1,448,6.104793232414985,83.64267676767676,2.595496221825574,0.6020599913279624,0.8772321428571429,0.006696428571428571
1151615955,1,2,0.6931471805599453,NaN,0,0,0,0
1151615985,1,17,2.833213344056216,96.42857142857143,1.1760912590556813,0,0.8235294117647058,0
1151615993,1,520,6.253828811575473,78.27083333333333,2.1789769472931693,1.2787536009528289,0.28846153846153844,0.03461538461538462
1151615997,1,12,2.4849066497880004,78.75,0.9030899869919435,0.3010299956639812,0.5833333333333334,0.08333333333333333
1151616009,1,1,0,100,0.3010299956639812,0,1,0
1151616011,1,35,3.5553480614894135,87.0909090909091,1.5314789170422551,0,0.9428571428571428,0
1151616019,1,13,2.5649493574615367,92.88461538461539,1.146128035678238,0,1,0
1151616023,1,90,4.499809670330265,93.71794871794872,1.8920946026904804,0.3010299956639812,0.8555555555555555,0.011111111111111112
1151616025,1,102,4.624972813284271,89.66145833333333,1.9867717342662448,0,0.9411764705882353,0
1151616041,1,8,2.0794415416798357,74.64285714285714,0.8450980400142568,0.3010299956639812,0.75,0.125
1151616061,1,6,1.791759469228055,80.9,0.7781512503836436,0,0.8333333333333334,0
1151616063,1,13,2.5649493574615367,87.95454545454545,1.0791812460476249,0,0.8461538461538461,0
1151616065,1,42,3.7376696182833684,83.28260869565217,1.3010299956639813,0.6989700043360189,0.4523809523809524,0.09523809523809523
1151616073,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151616083,1,8,2.0794415416798357,91.66666666666667,0.6020599913279624,0,0.375,0
1151616091,1,34,3.5263605246161616,85.22222222222223,1.3979400086720377,0.6020599913279624,0.7058823529411765,0.08823529411764706
1151616099,1,315,5.752572638825633,90.38380281690141,2.4533183400470375,0.3010299956639812,0.8984126984126984,0.0031746031746031746
1151616105,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151616107,1,22,3.091042453358316,89.58333333333333,1.1139433523068367,0,0.5454545454545454,0
1151616109,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151616111,1,90,4.499809670330265,61.9375,1.4913616938342726,1.2787536009528289,0.3333333333333333,0.2
1151616113,1,4,1.3862943611198906,93.75,0.6989700043360189,0,1,0
1151616125,1,48,3.871201010907891,87.44318181818181,1.6434526764861874,0.3010299956639812,0.8958333333333334,0.020833333333333332
1151616131,1,70,4.248495242049359,87.55555555555556,1.7323937598229686,0.3010299956639812,0.7571428571428571,0.014285714285714285
1151616145,1,42,3.7376696182833684,75.3,1.2787536009528289,0.47712125471966244,0.42857142857142855,0.047619047619047616
1151616155,1,1,0,100,0.3010299956639812,0,1,0
1151616159,1,5,1.6094379124341003,90,0.6020599913279624,0,0.6,0
1151616165,1,54,3.9889840465642745,70.1086956521739,1.2304489213782739,0.9030899869919435,0.2962962962962963,0.12962962962962962
1151616169,1,40,3.6888794541139363,90.21739130434783,1.380211241711606,0,0.575,0
1151616171,1,60,4.0943445622221,83.75,0.9030899869919435,0.3010299956639812,0.11666666666666667,0.016666666666666666
1151616177,1,7,1.9459101490553132,99,0.7781512503836436,0,0.7142857142857143,0
1151616189,1,33,3.4965075614664802,84.66666666666667,1.3979400086720377,0.8450980400142568,0.7272727272727273,0.18181818181818182
1151616197,1,180,5.19295685089021,91.00308641975309,2.1958996524092336,0.8450980400142568,0.8666666666666667,0.03333333333333333
1151616207,1,20,2.995732273553991,65.5,1,0.7781512503836436,0.45,0.25
1151616219,1,81,4.394449154672439,89.5592105263158,1.8750612633917,0.47712125471966244,0.9135802469135802,0.024691358024691357
1151616221,1,22,3.091042453358316,94.54545454545455,1.3617278360175928,0,1,0
1151616227,1,17,2.833213344056216,77.61111111111111,0.8450980400142568,0.6020599913279624,0.35294117647058826,0.17647058823529413
1151616229,1,8,2.0794415416798357,96.66666666666667,0.8450980400142568,0,0.75,0
1151616245,1,51,3.9318256327243257,86.25,1.505149978319906,0.7781512503836436,0.6078431372549019,0.09803921568627451
1151616249,1,226,5.420534999272286,94.05699481865285,2.2810333672477277,0.6020599913279624,0.8407079646017699,0.01327433628318584
1151616253,1,19,2.9444389791664403,94.28571428571429,0.9030899869919435,0,0.3684210526315789,0
1151616255,1,32,3.4657359027997265,87.22727272727273,1.0791812460476249,0,0.34375,0
1151616261,1,211,5.351858133476067,91.12585034013605,2.167317334748176,0.3010299956639812,0.6919431279620853,0.004739336492890996
1151616267,1,57,4.04305126783455,84.12820512820512,1.568201724066995,0.6020599913279624,0.631578947368421,0.05263157894736842
1151616283,1,1,0,90,0.3010299956639812,0,1,0
1151616285,1,27,3.295836866004329,84.375,0.9542425094393249,0,0.2962962962962963,0
1151616287,1,3,1.0986122886681098,89.16666666666667,0.6020599913279624,0,1,0
1151616291,1,2,0.6931471805599453,88.75,0.47712125471966244,0,1,0
1151616293,1,13,2.5649493574615367,87.5,1.1139433523068367,0,0.9230769230769231,0
1151616295,1,38,3.6375861597263857,83.25,1.3010299956639813,0.6020599913279624,0.5,0.07894736842105263
1151616307,1,92,4.5217885770490405,89.88271604938272,1.8976270912904414,0.6020599913279624,0.8478260869565217,0.03260869565217391
1151616313,1,10,2.302585092994046,93.125,0.6989700043360189,0,0.4,0
1151616321,1,15,2.70805020110221,91.38888888888889,1,0,0.6,0
1151616327,1,1,0,NaN,0,0,0,0
1151616333,1,255,5.541263545158426,98.69,2.399673721481038,0,0.9803921568627451,0
1151616335,1,7,1.9459101490553132,90,0.9030899869919435,0,1,0
1151616349,1,76,4.330733340286331,89.96666666666667,1.8808135922807914,0,0.9868421052631579,0
1151616351,1,52,3.9512437185814275,90,0.9030899869919435,0,0.1346153846153846,0
1151616361,1,34,3.5263605246161616,92.03125,1.5185139398778875,0,0.9411764705882353,0
1151616367,1,5,1.6094379124341003,90,0.7781512503836436,0,1,0
1151616373,1,42,3.7376696182833684,96.875,1.5185139398778875,0,0.7619047619047619,0
1151616387,1,23,3.1354942159291497,89.58333333333333,1.2787536009528289,0,0.782608695652174,0
1151616391,1,6,1.791759469228055,91.5,0.7781512503836436,0,0.8333333333333334,0
1151616409,1,216,5.375278407684165,93.51453488372093,2.230448921378274,0.6020599913279624,0.7824074074074074,0.013888888888888888
1151616421,1,109,4.6913478822291435,92.59677419354838,1.968482948553935,0.3010299956639812,0.8440366972477065,0.009174311926605505
1151616425,1,58,4.060443010546419,95.94871794871794,1.6020599913279623,0,0.6724137931034483,0
1151616431,1,11,2.3978952727983707,93.05555555555556,1,0,0.8181818181818182,0
1151616433,1,304,5.717027701406222,87.53521126760563,2.44870631990508,0.6989700043360189,0.9210526315789473,0.013157894736842105
1151616435,1,1,0,87.5,0.3010299956639812,0,1,0
1151616459,1,214,5.365976015021851,87.61794871794872,2.2624510897304293,1.146128035678238,0.8504672897196262,0.06074766355140187
1151616461,1,13,2.5649493574615367,90.68181818181819,1.0791812460476249,0,0.8461538461538461,0
1151616463,1,14,2.6390573296152584,46.1875,0.47712125471966244,0.8450980400142568,0.14285714285714285,0.42857142857142855
1151616475,1,14,2.6390573296152584,68.88888888888889,0.9030899869919435,0.47712125471966244,0.5,0.14285714285714285
1151616481,1,2,0.6931471805599453,88.75,0.47712125471966244,0,1,0
1151616497,1,4,1.3862943611198906,97.5,0.47712125471966244,0,0.5,0
1151616501,1,36,3.58351893845611,88.97058823529412,1.5440680443502757,0,0.9444444444444444,0
1151616523,1,4,1.3862943611198906,91.875,0.6989700043360189,0,1,0
1151616525,1,2,0.6931471805599453,NaN,0,0,0,0
1151616529,1,1,0,62.5,0.3010299956639812,0,1,0
1151616535,1,4,1.3862943611198906,87.5,0.6020599913279624,0,0.75,0
1151616541,1,3,1.0986122886681098,NaN,0,0,0,0
1151616561,1,13,2.5649493574615367,90,0.9542425094393249,0,0.6153846153846154,0
1151616563,1,30,3.4011973816621555,89.1304347826087,1.380211241711606,0,0.7666666666666667,0
1151616613,1,5,1.6094379124341003,83.5,0.7781512503836436,0,1,0
1151616623,1,455,6.12029741895095,87.51574803149606,2.100370545117563,0.47712125471966244,0.27472527472527475,0.004395604395604396
1151616627,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151616643,1,4,1.3862943611198906,93.75,0.6989700043360189,0,1,0
1151616645,1,5,1.6094379124341003,82.5,0.7781512503836436,0,1,0
1151616649,1,13,2.5649493574615367,NaN,0,0,0,0
1151616657,1,23,3.1354942159291497,86.76190476190476,1.3222192947339193,0.3010299956639812,0.8695652173913043,0.043478260869565216
1151616667,1,9,2.1972245773362196,99.44444444444444,1,0,1,0
1151616673,1,1,0,87.5,0.3010299956639812,0,1,0
1151616681,1,4,1.3862943611198906,NaN,0,0,0,0
1151616701,1,54,3.9889840465642745,88.60576923076923,1.724275869600789,0,0.9629629629629629,0
1151616709,1,16,2.772588722239781,85.75,1.0413926851582251,0,0.625,0
1151616717,1,82,4.406719247264253,88.65384615384616,1.6020599913279623,0,0.47560975609756095,0
1151616721,1,4,1.3862943611198906,87.5,0.6989700043360189,0,1,0
1151616737,1,5,1.6094379124341003,87.5,0.3010299956639812,0,0.2,0
1151616757,1,8,2.0794415416798357,87.5,0.9030899869919435,0,0.875,0
1151616761,1,8,2.0794415416798357,94.375,0.6989700043360189,0,0.5,0
1151616763,1,13,2.5649493574615367,88.84615384615384,1.1139433523068367,0.3010299956639812,0.9230769230769231,0.07692307692307693
1151616779,1,33,3.4965075614664802,90.07575757575758,1.5314789170422551,0,1,0
1151616787,1,51,3.9318256327243257,87,1.1760912590556813,0.3010299956639812,0.27450980392156865,0.0196078431372549
1151616799,1,7,1.9459101490553132,NaN,0,0,0,0
1151616809,1,3,1.0986122886681098,75,0.47712125471966244,0,0.6666666666666666,0
1151616811,1,81,4.394449154672439,87.43243243243244,1.8750612633917,0,0.9135802469135802,0
1151616821,1,9,2.1972245773362196,85.22222222222223,0.9542425094393249,0.3010299956639812,0.8888888888888888,0.1111111111111111
1151616825,1,30,3.4011973816621555,92.22222222222223,1.2787536009528289,0,0.6,0
1151616837,1,30,3.4011973816621555,96.47727272727273,1.3617278360175928,0,0.7333333333333333,0
1151616843,1,96,4.564348191467836,70.96153846153847,1.7781512503836436,1.3010299956639813,0.6145833333333334,0.19791666666666666
1151616849,1,11,2.3978952727983707,83.75,0.6989700043360189,0,0.36363636363636365,0
1151616861,1,36,3.58351893845611,87.8,1.4913616938342726,0,0.8333333333333334,0
1151616873,1,28,3.332204510175204,89.33333333333333,1.2041199826559248,0,0.5357142857142857,0
1151616875,1,12,2.4849066497880004,NaN,0,0,0,0
1151616899,1,1,0,87.5,0.3010299956639812,0,1,0
1151616913,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151616919,1,38,3.6375861597263857,79.97368421052632,1.2787536009528289,0.3010299956639812,0.47368421052631576,0.02631578947368421
1151616939,1,32,3.4657359027997265,37.85,0.3010299956639812,1.3010299956639813,0.03125,0.59375
1151616947,1,24,3.1780538303479458,91.66666666666667,1.3979400086720377,0,1,0
1151616973,1,10,2.302585092994046,92.5,0.9542425094393249,0,0.8,0
1151616977,1,103,4.634728988229636,92.72093023255815,1.6334684555795864,0.3010299956639812,0.4077669902912621,0.009708737864077669
1151616983,1,37,3.6109179126442243,89.8913043478261,1.380211241711606,0,0.6216216216216216,0
1151616987,1,68,4.219507705176107,90.7741935483871,1.7853298350107671,0.47712125471966244,0.8823529411764706,0.029411764705882353
1151616993,1,8,2.0794415416798357,82.5,0.3010299956639812,0,0.125,0
1151616997,1,62,4.127134385045092,98.22033898305085,1.7781512503836436,0,0.9516129032258065,0
1151617001,1,3,1.0986122886681098,82.5,0.47712125471966244,0,0.6666666666666666,0
1151617011,1,47,3.8501476017100584,91.83333333333333,1.4913616938342726,0,0.6382978723404256,0
1151617017,1,45,3.8066624897703196,90.375,1.6127838567197355,0,0.8888888888888888,0
1151617021,1,10,2.302585092994046,83.22222222222223,0.9542425094393249,0.3010299956639812,0.8,0.1
1151617023,1,10,2.302585092994046,93.33333333333333,1,0,0.9,0
1151617025,1,15,2.70805020110221,89.28571428571429,0.9030899869919435,0,0.4666666666666667,0
1151617031,1,15,2.70805020110221,91.53846153846153,1.146128035678238,0,0.8666666666666667,0
1151617039,1,70,4.248495242049359,72.55,1.8512583487190752,0,1,0
1151617043,1,97,4.574710978503383,78.64893617021276,1.6232492903979006,0.8450980400142568,0.422680412371134,0.061855670103092786
1151617049,1,209,5.342334251964811,89.43627450980392,2.3096301674258988,0.3010299956639812,0.9712918660287081,0.004784688995215311
1151617053,1,969,6.876264611890766,88.5539979231568,2.984077033902831,0,0.9938080495356038,0
1151617055,1,1,0,NaN,0,0,0,0
1151617079,1,7,1.9459101490553132,89,0.7781512503836436,0,0.7142857142857143,0
1151617095,1,16,2.772588722239781,89.31818181818181,1.0791812460476249,0,0.6875,0
1151617113,1,69,4.23410650459726,91.02459016393442,1.792391689498254,0,0.8840579710144928,0
1151617115,1,36,3.58351893845611,90.57142857142857,1.5563025007672873,0,0.9722222222222222,0
1151617117,1,3,1.0986122886681098,87.5,0.6020599913279624,0,1,0
1151617119,1,4,1.3862943611198906,95,0.6989700043360189,0,1,0
1151617127,1,15,2.70805020110221,84.94444444444444,0.9542425094393249,0.3010299956639812,0.5333333333333333,0.06666666666666667
1151617139,1,4,1.3862943611198906,88.75,0.6989700043360189,0,1,0
1151617151,1,33,3.4965075614664802,89.046875,1.505149978319906,0.3010299956639812,0.9393939393939394,0.030303030303030304
1151617163,1,3,1.0986122886681098,88.75,0.47712125471966244,0,0.6666666666666666,0
1151617185,1,54,3.9889840465642745,84.21052631578948,1.3010299956639813,0,0.35185185185185186,0
1151617187,1,2,0.6931471805599453,52.5,0.3010299956639812,0.3010299956639812,0.5,0.5
1151617209,1,127,4.844187086458591,88.09375,1.9084850188786497,0,0.6299212598425197,0
1151617213,1,11,2.3978952727983707,91.66666666666667,0.6020599913279624,0,0.2727272727272727,0
1151617221,1,2,0.6931471805599453,87.5,0.3010299956639812,0,0.5,0
1151617223,1,18,2.8903717578961645,91.40625,1.2304489213782739,0,0.8888888888888888,0
1151617227,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151617229,1,80,4.382026634673881,73.48484848484848,1.5314789170422551,0,0.4125,0
1151617245,1,31,3.4339872044851463,94.79166666666667,1.3979400086720377,0,0.7741935483870968,0
1151617255,1,8,2.0794415416798357,94.58333333333333,0.8450980400142568,0,0.75,0
1151617257,1,12,2.4849066497880004,96.45833333333333,1.1139433523068367,0,1,0
1151617269,1,116,4.7535901911063645,93.03614457831326,1.919078092376074,0.3010299956639812,0.7068965517241379,0.008620689655172414
1151617307,1,32,3.4657359027997265,NaN,0,0,0,0
1151617317,1,42,3.7376696182833684,97.04545454545455,1.0791812460476249,0,0.2619047619047619,0
1151617319,1,44,3.784189633918261,94.21052631578948,1.3010299956639813,0,0.4318181818181818,0
1151617323,1,1,0,100,0.3010299956639812,0,1,0
1151617327,1,61,4.110873864173311,84.0701754385965,1.7403626894942439,0.6020599913279624,0.8852459016393442,0.04918032786885246
1151617329,1,33,3.4965075614664802,97.27272727272727,1.0791812460476249,0,0.3333333333333333,0
1151617339,1,29,3.367295829986474,88.01785714285714,1.462397997898956,0,0.9655172413793104,0
1151617345,1,296,5.69035945432406,92.224,2.0827853703164503,0.7781512503836436,0.40540540540540543,0.016891891891891893
1151617355,1,21,3.044522437723423,86.42105263157895,1.2787536009528289,0.3010299956639812,0.8571428571428571,0.047619047619047616
1151617361,1,31,3.4339872044851463,89.91379310344827,1.4771212547196624,0,0.9354838709677419,0
1151617363,1,188,5.236441962829949,93.94736842105263,1.591064607026499,0,0.20212765957446807,0
1151617383,1,24,3.1780538303479458,90,1.380211241711606,0,0.9583333333333334,0
1151617401,1,46,3.828641396489095,93.47222222222223,1.568201724066995,0,0.782608695652174,0
1151617413,1,2,0.6931471805599453,NaN,0,0,0,0
1151617423,1,63,4.143134726391533,91.46,1.3979400086720377,0.3010299956639812,0.38095238095238093,0.015873015873015872
1151617427,1,229,5.43372200355424,96.92028985507247,2.1398790864012365,0.3010299956639812,0.5982532751091703,0.004366812227074236
1151617443,1,5,1.6094379124341003,88.125,0.6989700043360189,0,0.8,0
1151617465,1,3,1.0986122886681098,75,0.3010299956639812,0,0.3333333333333333,0
1151617467,1,5,1.6094379124341003,96.5,0.7781512503836436,0,1,0
1151617469,1,27,3.295836866004329,90.625,0.6989700043360189,0,0.14814814814814814,0
1151617509,1,7,1.9459101490553132,89.64285714285714,0.9030899869919435,0,1,0
1151617521,1,9,2.1972245773362196,87.5,0.47712125471966244,0,0.2222222222222222,0
1151617537,1,6,1.791759469228055,100,0.47712125471966244,0,0.3333333333333333,0
1151617543,1,57,4.04305126783455,87.74193548387096,1.505149978319906,0,0.543859649122807,0
1151617563,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151617577,1,47,3.8501476017100584,93.41463414634147,1.6232492903979006,0,0.8723404255319149,0
1151617579,1,13,2.5649493574615367,91.81818181818181,1.0791812460476249,0,0.8461538461538461,0
