caseid,totalnewsbinary_post_All_ref,totalnewscount_post_All_ref,log_news_post_All_ref,Average_domain_NewsG_Score_post_All_ref,Count_Reliable_NewsG_Score_post_All_ref,Count_Unreliable_NewsG_Score_post_All_ref,Prop_Reliable_NewsG_Score_post_All_ref,Prop_Unreliable_NewsG_Score_post_All_ref
1151617673,1,7,1.9459101490553132,100,0.6989700043360189,0,0.5714285714285714,0
1151617681,1,1,0,NaN,0,0,0,0
1151617697,1,4,1.3862943611198906,90,0.6020599913279624,0,0.75,0
1151617707,1,64,4.1588830833596715,95.5,1.7781512503836436,0.3010299956639812,0.921875,0.015625
1151617755,1,4,1.3862943611198906,87.5,0.3010299956639812,0,0.25,0
1151617757,1,46,3.828641396489095,47,0,0.3010299956639812,0,0.021739130434782608
1151617759,1,3,1.0986122886681098,47.333333333333336,0.3010299956639812,0.47712125471966244,0.3333333333333333,0.6666666666666666
1151617761,1,13,2.5649493574615367,54.166666666666664,0.6020599913279624,0.8450980400142568,0.23076923076923078,0.46153846153846156
1151617769,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151617775,1,27,3.295836866004329,90.83333333333333,0.8450980400142568,0,0.2222222222222222,0
1151617785,1,3,1.0986122886681098,77.33333333333333,0.47712125471966244,0.3010299956639812,0.6666666666666666,0.3333333333333333
1151617789,1,116,4.7535901911063645,92.359375,1.9822712330395684,0.3010299956639812,0.8189655172413793,0.008620689655172414
1151617835,1,6,1.791759469228055,96.5,0.7781512503836436,0,0.8333333333333334,0
1151617837,1,1,0,75,0.3010299956639812,0,1,0
1151617843,1,14,2.6390573296152584,90,0.3010299956639812,0,0.07142857142857142,0
1151617855,1,9,2.1972245773362196,82.78571428571429,0.8450980400142568,0.3010299956639812,0.6666666666666666,0.1111111111111111
1151617867,1,61,4.110873864173311,96.85483870967742,1.505149978319906,0,0.5081967213114754,0
1151617879,1,6,1.791759469228055,81.75,0.6020599913279624,0.3010299956639812,0.5,0.16666666666666666
1151617889,1,1,0,52,0,0.3010299956639812,0,1
1151617891,1,10,2.302585092994046,95.25,1.0413926851582251,0,1,0
1151617895,1,30,3.4011973816621555,89.08333333333333,0.8450980400142568,0,0.2,0
1151617937,1,20,2.995732273553991,94.86842105263158,1.3010299956639813,0,0.95,0
1151617939,1,8,2.0794415416798357,92.08333333333333,0.8450980400142568,0,0.75,0
1151617941,1,3,1.0986122886681098,93.33333333333333,0.6020599913279624,0,1,0
1151617943,1,12,2.4849066497880004,82.83333333333333,1.0413926851582251,0.47712125471966244,0.8333333333333334,0.16666666666666666
1151617945,1,42,3.7376696182833684,87.72727272727273,1.5314789170422551,0,0.7857142857142857,0
1151617949,1,10,2.302585092994046,88.05555555555556,1,0,0.9,0
1151617955,1,24,3.1780538303479458,85.92105263157895,1.3010299956639813,0,0.7916666666666666,0
1151617959,1,60,4.0943445622221,74.25,1.7708520116421442,0,0.9666666666666667,0
1151617961,1,67,4.204692619390966,82.9622641509434,1.6989700043360187,0.6989700043360189,0.7313432835820896,0.05970149253731343
1151617965,1,219,5.389071729816501,89.39303482587064,2.3010299956639813,0.47712125471966244,0.908675799086758,0.0091324200913242
1151617981,1,194,5.267858159063328,92.27272727272727,1.6532125137753437,0,0.2268041237113402,0
1151617989,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151617995,1,23,3.1354942159291497,89.975,1.2787536009528289,0.47712125471966244,0.782608695652174,0.08695652173913043
1151617999,1,3,1.0986122886681098,91.25,0.47712125471966244,0,0.6666666666666666,0
1151618007,1,53,3.970291913552122,87.5,1.724275869600789,0,0.9811320754716981,0
1151618009,1,1,0,95,0.3010299956639812,0,1,0
1151618023,1,85,4.442651256490317,85.33333333333333,0.7781512503836436,0.3010299956639812,0.058823529411764705,0.011764705882352941
1151618031,1,922,6.826545223556594,87.64301430143014,2.9590413923210934,0,0.9859002169197397,0
1151618033,1,1,0,87.5,0.3010299956639812,0,1,0
1151618045,1,11,2.3978952727983707,97.27272727272727,1.0791812460476249,0,1,0
1151618081,1,5,1.6094379124341003,96.875,0.6989700043360189,0,0.8,0
1151618103,1,477,6.1675164908883415,95.63953488372093,2.5888317255942073,0,0.8113207547169812,0
1151618107,1,8,2.0794415416798357,92.5,0.9542425094393249,0,1,0
1151618115,1,161,5.081404364984463,89.91379310344827,1.4771212547196624,0,0.18012422360248448,0
1151618121,1,28,3.332204510175204,90.63333333333334,1.2041199826559248,0,0.5357142857142857,0
1151618129,1,40,3.6888794541139363,89.47916666666667,1.3979400086720377,0,0.6,0
1151618131,1,64,4.1588830833596715,44.696969696969695,1.1139433523068367,1.3424226808222062,0.1875,0.328125
1151618137,1,11,2.3978952727983707,93.88888888888889,1,0,0.8181818181818182,0
1151618145,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151618147,1,2,0.6931471805599453,97.5,0.47712125471966244,0,1,0
1151618171,1,6,1.791759469228055,NaN,0,0,0,0
1151618193,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151618207,1,1,0,87.5,0.3010299956639812,0,1,0
1151618209,1,1,0,100,0.3010299956639812,0,1,0
1151618219,1,1,0,100,0.3010299956639812,0,1,0
1151618251,1,3,1.0986122886681098,91.66666666666667,0.6020599913279624,0,1,0
1151618257,1,1,0,87.5,0.3010299956639812,0,1,0
1151618275,1,5,1.6094379124341003,84.875,0.6020599913279624,0.3010299956639812,0.6,0.2
1151618307,1,5,1.6094379124341003,NaN,0,0,0,0
1151618313,1,19,2.9444389791664403,100,0.3010299956639812,0,0.05263157894736842,0
1151618317,1,2,0.6931471805599453,NaN,0,0,0,0
1151618343,1,2,0.6931471805599453,NaN,0,0,0,0
1151618345,1,1,0,87.5,0.3010299956639812,0,1,0
1151618355,1,1,0,87.5,0.3010299956639812,0,1,0
1151618393,1,1,0,87.5,0.3010299956639812,0,1,0
1151618421,1,3,1.0986122886681098,87.5,0.6020599913279624,0,1,0
1151618423,1,10,2.302585092994046,97.5,0.6989700043360189,0,0.4,0
1151618445,1,15,2.70805020110221,80.83333333333333,1.2041199826559248,0,1,0
1151618465,1,3,1.0986122886681098,67.16666666666667,0.47712125471966244,0.3010299956639812,0.6666666666666666,0.3333333333333333
1151618471,1,32,3.4657359027997265,87.38095238095238,1.3424226808222062,0,0.65625,0
1151618477,1,5,1.6094379124341003,94.16666666666667,0.6020599913279624,0,0.6,0
1151618493,1,229,5.43372200355424,92.1784140969163,2.3502480183341627,0.6989700043360189,0.9737991266375546,0.017467248908296942
1151618513,1,9,2.1972245773362196,90.83333333333333,0.8450980400142568,0,0.6666666666666666,0
1151618517,1,9,2.1972245773362196,83.4375,0.9030899869919435,0.3010299956639812,0.7777777777777778,0.1111111111111111
1151618541,1,9,2.1972245773362196,95.83333333333333,1,0,1,0
1151618549,1,8,2.0794415416798357,77.5,0.3010299956639812,0,0.125,0
1151618557,1,777,6.655440350367647,89.16666666666667,0.6020599913279624,0,0.003861003861003861,0
1151618563,1,144,4.969813299576001,88.97857142857143,2.143014800254095,0.47712125471966244,0.9583333333333334,0.013888888888888888
1151618579,1,1,0,NaN,0,0,0,0
1151618609,1,12,2.4849066497880004,93.57142857142857,0.9030899869919435,0,0.5833333333333334,0
1151618623,1,97,4.574710978503383,88.92405063291139,1.9030899869919435,0,0.8144329896907216,0
1151618637,1,687,6.532334292222349,87.84385382059801,2.7795964912578244,0.3010299956639812,0.8748180494905385,0.001455604075691412
1151618641,1,3,1.0986122886681098,93.33333333333333,0.6020599913279624,0,1,0
1151618643,1,268,5.5909869805108565,86.94117647058823,2.230448921378274,0.3010299956639812,0.6305970149253731,0.0037313432835820895
1151618649,1,2,0.6931471805599453,96.25,0.47712125471966244,0,1,0
1151618657,1,2,0.6931471805599453,78.75,0.47712125471966244,0,1,0
1151618715,1,5,1.6094379124341003,100,0.3010299956639812,0,0.2,0
1151618721,1,294,5.683579767338681,91.35416666666667,1.3979400086720377,0,0.08163265306122448,0
1151618723,1,110,4.700480365792417,84.7554347826087,1.9395192526186185,0.8450980400142568,0.7818181818181819,0.05454545454545454
1151618735,1,4,1.3862943611198906,98.125,0.6989700043360189,0,1,0
1151618777,1,412,6.021023349349527,87.92937853107344,2.5415792439465807,0.9030899869919435,0.8422330097087378,0.01699029126213592
1151618781,1,5,1.6094379124341003,83.125,0.6989700043360189,0,0.8,0
1151618791,1,30,3.4011973816621555,89.6875,1.3979400086720377,0,0.8,0
1151618797,1,11,2.3978952727983707,96,0.7781512503836436,0,0.45454545454545453,0
1151618847,1,9,2.1972245773362196,91.42857142857143,0.9030899869919435,0,0.7777777777777778,0
1151618867,1,14,2.6390573296152584,92,0.7781512503836436,0,0.35714285714285715,0
1151618895,1,67,4.204692619390966,90.31746031746032,1.806179973983887,0,0.9402985074626866,0
1151618897,1,10,2.302585092994046,84.5,0.7781512503836436,0,0.5,0
1151618909,1,10,2.302585092994046,75.5,0.6989700043360189,0.3010299956639812,0.4,0.1
1151618941,1,34,3.5263605246161616,93.32352941176471,1.4913616938342726,0.6989700043360189,0.8823529411764706,0.11764705882352941
1151618947,1,3,1.0986122886681098,87.5,0.6020599913279624,0,1,0
1151618975,1,153,5.030437921392435,88.10544217687075,2.1492191126553797,0.9030899869919435,0.9150326797385621,0.0457516339869281
1151618999,1,45,3.8066624897703196,90.45454545454545,1.0791812460476249,0,0.24444444444444444,0
1151619011,1,3,1.0986122886681098,NaN,0,0,0,0
1151619027,1,2,0.6931471805599453,87.5,0.3010299956639812,0,0.5,0
1151619039,1,6,1.791759469228055,93.75,0.8450980400142568,0,1,0
1151619045,1,29,3.367295829986474,71.42307692307692,1.4313637641589874,0,0.896551724137931,0
1151619057,1,2,0.6931471805599453,NaN,0,0,0,0
1151619069,1,8,2.0794415416798357,69.75,0.6989700043360189,0.6989700043360189,0.5,0.5
1151619071,1,25,3.2188758248682006,89.6875,1.3979400086720377,0,0.96,0
1151619089,1,8,2.0794415416798357,95,0.47712125471966244,0,0.25,0
1151696953,1,1,0,75,0.3010299956639812,0,1,0
1151713529,1,175,5.1647859739235145,89.61764705882354,1.5185139398778875,0.47712125471966244,0.18285714285714286,0.011428571428571429
1151714261,1,31,3.4339872044851463,94.86842105263158,1.3010299956639813,0,0.6129032258064516,0
1151714673,1,1,0,92.5,0.3010299956639812,0,1,0
1151714809,1,128,4.852030263919617,89.40163934426229,2.089905111439398,0,0.953125,0
1151715645,1,8,2.0794415416798357,91.66666666666667,0.6020599913279624,0,0.375,0
1151730259,1,1,0,90,0.3010299956639812,0,1,0
1151730417,1,29,3.367295829986474,NaN,0,0,0,0
1151730429,1,49,3.8918202981106265,89.8936170212766,1.6812412373755872,0,0.9591836734693877,0
1151731327,1,226,5.420534999272286,75.04205607476635,2.3283796034387376,0.47712125471966244,0.9380530973451328,0.008849557522123894
1151731553,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151731589,1,3,1.0986122886681098,NaN,0,0,0,0
1151731929,1,3,1.0986122886681098,NaN,0,0,0,0
1151732257,1,10,2.302585092994046,87.5,0.9542425094393249,0,0.8,0
1151733351,1,68,4.219507705176107,88.8125,1.8129133566428555,0,0.9411764705882353,0
1151733455,1,2,0.6931471805599453,100,0.3010299956639812,0,0.5,0
1151733629,1,15,2.70805020110221,88.21428571428571,1.1760912590556813,0,0.9333333333333333,0
1151738077,1,2,0.6931471805599453,87.5,0.3010299956639812,0,0.5,0
1151746413,1,6,1.791759469228055,NaN,0,0,0,0
1151746437,1,6,1.791759469228055,62,0.3010299956639812,0,0.16666666666666666,0
1151746529,1,1,0,62,0.3010299956639812,0,1,0
1151746769,1,16,2.772588722239781,88.21875,1.1760912590556813,0.47712125471966244,0.875,0.125
1151746813,1,10,2.302585092994046,91,1.0413926851582251,0,1,0
1151747059,1,6,1.791759469228055,97.91666666666667,0.8450980400142568,0,1,0
1151747247,1,6,1.791759469228055,73.4,0.6989700043360189,0.3010299956639812,0.6666666666666666,0.16666666666666666
1151747749,1,6,1.791759469228055,38,0.3010299956639812,0.6989700043360189,0.16666666666666666,0.6666666666666666
1151748995,1,25,3.2188758248682006,87.8,1.414973347970818,0,1,0
1151749007,1,71,4.2626798770413155,87.16666666666667,1.4913616938342726,0,0.4225352112676056,0
1151749545,1,1,0,80,0.3010299956639812,0,1,0
1151761715,1,9,2.1972245773362196,64.625,0.6989700043360189,0.6989700043360189,0.4444444444444444,0.4444444444444444
1151762075,1,22,3.091042453358316,82.1590909090909,1.3617278360175928,0,1,0
1151762103,1,1,0,NaN,0,0,0,0
1151762153,1,2,0.6931471805599453,95,0.47712125471966244,0,1,0
1151762373,1,6,1.791759469228055,91.16666666666667,0.8450980400142568,0,1,0
1151762695,1,7,1.9459101490553132,88.33333333333333,0.8450980400142568,0,0.8571428571428571,0
1151763263,1,163,5.093750200806762,88.48639455782313,2.1702617153949575,0,0.901840490797546,0
1151763403,1,11,2.3978952727983707,83.75,0.47712125471966244,0,0.18181818181818182,0
1151763853,1,20,2.995732273553991,86.5,1.255272505103306,0.3010299956639812,0.85,0.05
1151764259,1,3,1.0986122886681098,100,0.47712125471966244,0,0.6666666666666666,0
1151764405,1,1,0,NaN,0,0,0,0
1151765071,1,7,1.9459101490553132,84.28571428571429,0.9030899869919435,0,1,0
1151765101,1,49,3.8918202981106265,91.66666666666667,0.6020599913279624,0,0.061224489795918366,0
1151768023,1,1,0,62.5,0.3010299956639812,0,1,0
1151776013,1,9,2.1972245773362196,95,0.8450980400142568,0,0.6666666666666666,0
1151776925,1,25,3.2188758248682006,94.23076923076923,1.146128035678238,0,0.52,0
1151777523,1,80,4.382026634673881,86.53333333333333,1.8808135922807914,0,0.9375,0
1151777915,1,3,1.0986122886681098,95.83333333333333,0.6020599913279624,0,1,0
1151778075,1,1,0,87.5,0.3010299956639812,0,1,0
1151794877,1,228,5.429345628954441,90.33256880733946,2.3404441148401185,0,0.956140350877193,0
1151795163,1,1,0,77.5,0.3010299956639812,0,1,0
1151795175,1,3,1.0986122886681098,92.5,0.6020599913279624,0,1,0
1151795381,1,7,1.9459101490553132,87.5,0.9030899869919435,0,1,0
1151795785,1,10,2.302585092994046,91.5625,0.9542425094393249,0,0.8,0
1151795919,1,45,3.8066624897703196,92.58064516129032,1.505149978319906,0,0.6888888888888889,0
1151812375,1,38,3.6375861597263857,75.38888888888889,1.5185139398778875,0.6989700043360189,0.8421052631578947,0.10526315789473684
1151812779,1,25,3.2188758248682006,97.5,0.7781512503836436,0,0.2,0
1151812785,1,33,3.4965075614664802,87.5,1.1760912590556813,0,0.42424242424242425,0
1151812829,1,27,3.295836866004329,61.27777777777778,1.3222192947339193,0.9030899869919435,0.7407407407407407,0.25925925925925924
1151812835,1,64,4.1588830833596715,92.48837209302326,1.6434526764861874,0,0.671875,0
1151813011,1,11,2.3978952727983707,85.9,1,0.3010299956639812,0.8181818181818182,0.09090909090909091
1151813151,1,3,1.0986122886681098,100,0.3010299956639812,0,0.3333333333333333,0
1151813357,1,1,0,69.5,0.3010299956639812,0,1,0
1151813407,1,73,4.290459441148391,62.9375,1.6232492903979006,1.380211241711606,0.5616438356164384,0.3150684931506849
1151830473,1,155,5.043425116919247,87.83986928104575,2.184691430817599,0.3010299956639812,0.9806451612903225,0.0064516129032258064
1151830927,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151838531,1,2,0.6931471805599453,93.75,0.47712125471966244,0,1,0
1151846951,1,5,1.6094379124341003,90,0.6020599913279624,0,0.6,0
1151847599,1,10,2.302585092994046,94.11111111111111,1,0,0.9,0
1151847885,1,5,1.6094379124341003,88.125,0.6989700043360189,0,0.8,0
1151878331,1,6,1.791759469228055,95,0.7781512503836436,0,0.8333333333333334,0
1151886525,1,62,4.127134385045092,91.75,1.7853298350107671,0,0.967741935483871,0
1151894567,1,108,4.68213122712422,87.79411764705883,1.255272505103306,0,0.1574074074074074,0
1151901897,1,1,0,87.5,0.3010299956639812,0,1,0
1151910349,1,12,2.4849066497880004,71.33333333333333,1,0.6020599913279624,0.75,0.25
1151923651,1,1,0,82.5,0.3010299956639812,0,1,0
1151924049,1,52,3.9512437185814275,91,1.6532125137753437,0,0.8461538461538461,0
1151938415,1,155,5.043425116919247,88.02721088435374,2.1702617153949575,0,0.9483870967741935,0
1151938641,1,13,2.5649493574615367,72.84615384615384,1.0413926851582251,0.6020599913279624,0.7692307692307693,0.23076923076923078
1151938903,1,1,0,90,0.3010299956639812,0,1,0
1151951965,1,8,2.0794415416798357,88.21428571428571,0.9030899869919435,0,0.875,0
1151952291,1,1,0,NaN,0,0,0,0
1151952377,1,2,0.6931471805599453,95,0.47712125471966244,0,1,0
1151952381,1,1,0,87.5,0.3010299956639812,0,1,0
1151966681,1,7,1.9459101490553132,84.64285714285714,0.9030899869919435,0,1,0
1151966963,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151973861,1,141,4.948759890378168,82.46875,1.2041199826559248,0.3010299956639812,0.10638297872340426,0.0070921985815602835
1151980655,1,16,2.772588722239781,96.16666666666667,1.2041199826559248,0,0.9375,0
1151996063,1,55,4.007333185232471,87.5,1.3424226808222062,0,0.38181818181818183,0
1151996205,1,4,1.3862943611198906,87.5,0.6020599913279624,0,0.75,0
1151996507,1,97,4.574710978503383,87.62765957446808,1.9777236052888478,0,0.9690721649484536,0
1151996571,1,5,1.6094379124341003,97.5,0.47712125471966244,0,0.4,0
1151996575,1,5,1.6094379124341003,76,0.6989700043360189,0.3010299956639812,0.8,0.2
1152017871,1,4,1.3862943611198906,93.75,0.6989700043360189,0,1,0
1152021645,1,5,1.6094379124341003,96.875,0.6989700043360189,0,0.8,0
1152021715,1,2,0.6931471805599453,75,0.3010299956639812,0,0.5,0
1152028367,1,26,3.258096538021482,87.63157894736842,1.3010299956639813,0,0.7307692307692307,0
1152034743,1,40,3.6888794541139363,90.13157894736842,1.591064607026499,0,0.95,0
1152045071,1,8,2.0794415416798357,NaN,0,0,0,0
1152054343,1,14,2.6390573296152584,85.3125,0.9542425094393249,0,0.5714285714285714,0
1152061843,1,130,4.867534450455582,84.51704545454545,1.9444826721501687,0.3010299956639812,0.6692307692307692,0.007692307692307693
1152080103,1,124,4.820281565605037,58.9,0.6020599913279624,0.47712125471966244,0.024193548387096774,0.016129032258064516
1152098669,1,10,2.302585092994046,90,0.3010299956639812,0,0.1,0
1152099111,1,11,2.3978952727983707,90,0.9542425094393249,0,0.7272727272727273,0
1152099139,1,12,2.4849066497880004,89.28571428571429,0.9030899869919435,0,0.5833333333333334,0
1152099277,1,2,0.6931471805599453,NaN,0,0,0,0
1152117993,1,33,3.4965075614664802,93.33333333333333,1.5314789170422551,0,1,0
1152118107,1,5,1.6094379124341003,81.4,0.6989700043360189,0.3010299956639812,0.8,0.2
1152118331,1,8,2.0794415416798357,93.5,0.7781512503836436,0,0.625,0
1152118699,1,1,0,100,0.3010299956639812,0,1,0
1152124995,1,61,4.110873864173311,89.41176470588235,1.255272505103306,0,0.2786885245901639,0
1152136431,1,54,3.9889840465642745,89.26136363636364,1.6532125137753437,0,0.8148148148148148,0
1152181317,1,3,1.0986122886681098,96.66666666666667,0.6020599913279624,0,1,0
1152181961,1,10,2.302585092994046,90,1.0413926851582251,0,1,0
1152207937,1,155,5.043425116919247,93.02083333333333,1.3979400086720377,0,0.15483870967741936,0
1152208083,1,3,1.0986122886681098,87.5,0.6020599913279624,0,1,0
1152221355,1,10,2.302585092994046,91.25,0.6989700043360189,0,0.4,0
1152259755,1,16,2.772588722239781,93.75,0.6989700043360189,0,0.25,0
1152272179,1,1,0,NaN,0,0,0,0
1152284449,1,6,1.791759469228055,97.5,0.6020599913279624,0,0.5,0
1152284661,1,4,1.3862943611198906,NaN,0,0,0,0
1152366721,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1153676387,1,14,2.6390573296152584,87.5,1,0,0.6428571428571429,0
1153921285,1,5,1.6094379124341003,88.125,0.6989700043360189,0,0.8,0
